Australian Bureau of Statistics,,,,
,,,,
"Motor Vehicle Census, 2016",,,,
1979,Tow Trucks,Vehicles (#),45,
1979,Fire Appliances,Vehicles (#),23,
1979,Trucks with Machinery Mounted,Vehicles (#),24,
1979,Other Non Freight Carrying Trucks,Vehicles (#),3,
1980,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),370,
1980,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),3252,
1980,Prime Movers,Vehicles (#),524,
1980,Buses > 9 seats,Vehicles (#),123,
1980,Tow Trucks,Vehicles (#),40,
1980,Fire Appliances,Vehicles (#),31,
1980,Trucks with Machinery Mounted,Vehicles (#),54,
1980,Other Non Freight Carrying Trucks,Vehicles (#),9,
1981,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),456,
1981,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),3604,
1981,Prime Movers,Vehicles (#),525,
1981,Buses > 9 seats,Vehicles (#),113,
1981,Tow Trucks,Vehicles (#),74,
1981,Fire Appliances,Vehicles (#),36,
1981,Trucks with Machinery Mounted,Vehicles (#),66,
1981,Other Non Freight Carrying Trucks,Vehicles (#),3,
1982,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),471,
1982,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),3263,
1982,Prime Movers,Vehicles (#),415,
1982,Buses > 9 seats,Vehicles (#),141,
1982,Tow Trucks,Vehicles (#),56,
1982,Fire Appliances,Vehicles (#),39,
1982,Trucks with Machinery Mounted,Vehicles (#),47,
1982,Other Non Freight Carrying Trucks,Vehicles (#),5,
1983,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),364,
1983,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),2869,
1983,Prime Movers,Vehicles (#),281,
1983,Buses > 9 seats,Vehicles (#),190,
1983,Tow Trucks,Vehicles (#),50,
1983,Fire Appliances,Vehicles (#),62,
1983,Trucks with Machinery Mounted,Vehicles (#),40,
1983,Other Non Freight Carrying Trucks,Vehicles (#),9,
1984,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),743,
1984,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),4896,
1984,Prime Movers,Vehicles (#),615,
1984,Buses > 9 seats,Vehicles (#),323,
1984,Tow Trucks,Vehicles (#),71,
1984,Fire Appliances,Vehicles (#),66,
1984,Trucks with Machinery Mounted,Vehicles (#),40,
1984,Other Non Freight Carrying Trucks,Vehicles (#),11,
1985,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),1138,
1985,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),7424,
1985,Prime Movers,Vehicles (#),922,
1985,Buses > 9 seats,Vehicles (#),455,
1985,Tow Trucks,Vehicles (#),64,
1985,Fire Appliances,Vehicles (#),105,
1985,Trucks with Machinery Mounted,Vehicles (#),82,
1985,Other Non Freight Carrying Trucks,Vehicles (#),17,
1986,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),950,
1986,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),5491,
1986,Prime Movers,Vehicles (#),739,
1986,Buses > 9 seats,Vehicles (#),508,
1986,Tow Trucks,Vehicles (#),58,
1986,Fire Appliances,Vehicles (#),99,
1986,Trucks with Machinery Mounted,Vehicles (#),64,
1986,Other Non Freight Carrying Trucks,Vehicles (#),12,
1987,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),991,
1987,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),4827,
1987,Prime Movers,Vehicles (#),666,
1987,Buses > 9 seats,Vehicles (#),583,
1987,Tow Trucks,Vehicles (#),62,
1987,Fire Appliances,Vehicles (#),141,
1987,Trucks with Machinery Mounted,Vehicles (#),87,
1987,Other Non Freight Carrying Trucks,Vehicles (#),8,
1988,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),1794,
1988,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),7027,
1988,Prime Movers,Vehicles (#),1054,
1988,Buses > 9 seats,Vehicles (#),775,
1988,Tow Trucks,Vehicles (#),100,
1988,Fire Appliances,Vehicles (#),120,
1988,Trucks with Machinery Mounted,Vehicles (#),133,
1988,Other Non Freight Carrying Trucks,Vehicles (#),7,
1989,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),1868,
1989,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),7466,
1989,Prime Movers,Vehicles (#),1114,
1989,Buses > 9 seats,Vehicles (#),968,
1989,Tow Trucks,Vehicles (#),105,
1989,Fire Appliances,Vehicles (#),161,
1989,Trucks with Machinery Mounted,Vehicles (#),91,
1989,Other Non Freight Carrying Trucks,Vehicles (#),13,
1990,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),1780,
1990,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),6705,
1990,Prime Movers,Vehicles (#),977,
1990,Buses > 9 seats,Vehicles (#),1274,
1990,Tow Trucks,Vehicles (#),71,
1990,Fire Appliances,Vehicles (#),185,
1990,Trucks with Machinery Mounted,Vehicles (#),88,
1990,Other Non Freight Carrying Trucks,Vehicles (#),18,
1991,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),1300,
1991,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),4420,
1991,Prime Movers,Vehicles (#),456,
1991,Buses > 9 seats,Vehicles (#),1330,
1991,Tow Trucks,Vehicles (#),39,
1991,Fire Appliances,Vehicles (#),189,
1991,Trucks with Machinery Mounted,Vehicles (#),52,
1991,Other Non Freight Carrying Trucks,Vehicles (#),8,
1992,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),1539,
1992,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),5283,
1992,Prime Movers,Vehicles (#),595,
1992,Buses > 9 seats,Vehicles (#),1717,
1992,Tow Trucks,Vehicles (#),70,
1992,Fire Appliances,Vehicles (#),195,
1992,Trucks with Machinery Mounted,Vehicles (#),104,
1992,Other Non Freight Carrying Trucks,Vehicles (#),13,
1993,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),1648,
1993,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),5337,
1993,Prime Movers,Vehicles (#),1148,
1993,Buses > 9 seats,Vehicles (#),1814,
1993,Tow Trucks,Vehicles (#),53,
1993,Fire Appliances,Vehicles (#),155,
1993,Trucks with Machinery Mounted,Vehicles (#),66,
1993,Other Non Freight Carrying Trucks,Vehicles (#),29,
1994,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),1983,
1994,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),7016,
1994,Prime Movers,Vehicles (#),1858,
1994,Buses > 9 seats,Vehicles (#),2316,
1994,Tow Trucks,Vehicles (#),64,
1994,Fire Appliances,Vehicles (#),189,
1994,Trucks with Machinery Mounted,Vehicles (#),110,
1994,Other Non Freight Carrying Trucks,Vehicles (#),12,
1995,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),2113,
1995,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),6324,
1995,Prime Movers,Vehicles (#),1768,
1995,Buses > 9 seats,Vehicles (#),2432,
1995,Tow Trucks,Vehicles (#),77,
1995,Fire Appliances,Vehicles (#),219,
1995,Trucks with Machinery Mounted,Vehicles (#),124,
1995,Other Non Freight Carrying Trucks,Vehicles (#),17,
1996,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),1792,
1996,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),5902,
1996,Prime Movers,Vehicles (#),1545,
1996,Buses > 9 seats,Vehicles (#),2247,
1996,Tow Trucks,Vehicles (#),78,
1996,Fire Appliances,Vehicles (#),214,
1996,Trucks with Machinery Mounted,Vehicles (#),148,
1996,Other Non Freight Carrying Trucks,Vehicles (#),19,
1997,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),2040,
1997,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),6804,
1997,Prime Movers,Vehicles (#),1871,
1997,Buses > 9 seats,Vehicles (#),2451,
1997,Tow Trucks,Vehicles (#),83,
1997,Fire Appliances,Vehicles (#),190,
1997,Trucks with Machinery Mounted,Vehicles (#),101,
1997,Other Non Freight Carrying Trucks,Vehicles (#),12,
1998,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),2790,
1998,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),8392,
1998,Prime Movers,Vehicles (#),2426,
1998,Buses > 9 seats,Vehicles (#),2851,
1998,Tow Trucks,Vehicles (#),88,
1998,Fire Appliances,Vehicles (#),149,
1998,Trucks with Machinery Mounted,Vehicles (#),100,
1998,Other Non Freight Carrying Trucks,Vehicles (#),29,
1999,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),3384,
1999,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),8269,
1999,Prime Movers,Vehicles (#),2176,
1999,Buses > 9 seats,Vehicles (#),2963,
1999,Tow Trucks,Vehicles (#),110,
1999,Fire Appliances,Vehicles (#),315,
1999,Trucks with Machinery Mounted,Vehicles (#),166,
1999,Other Non Freight Carrying Trucks,Vehicles (#),31,
2000,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),3652,
2000,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),8091,
2000,Prime Movers,Vehicles (#),2079,
2000,Buses > 9 seats,Vehicles (#),3616,
2000,Tow Trucks,Vehicles (#),105,
2000,Fire Appliances,Vehicles (#),290,
2000,Trucks with Machinery Mounted,Vehicles (#),128,
2000,Other Non Freight Carrying Trucks,Vehicles (#),46,
2001,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),4334,
2001,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),7679,
2001,Prime Movers,Vehicles (#),2013,
2001,Buses > 9 seats,Vehicles (#),2780,
2001,Tow Trucks,Vehicles (#),84,
2001,Fire Appliances,Vehicles (#),284,
2001,Trucks with Machinery Mounted,Vehicles (#),132,
2001,Other Non Freight Carrying Trucks,Vehicles (#),35,
2002,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),6504,
2002,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),10811,
2002,Prime Movers,Vehicles (#),2805,
2002,Buses > 9 seats,Vehicles (#),2829,
2002,Tow Trucks,Vehicles (#),116,
2002,Fire Appliances,Vehicles (#),330,
2002,Trucks with Machinery Mounted,Vehicles (#),172,
2002,Other Non Freight Carrying Trucks,Vehicles (#),60,
2003,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),5194,
2003,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),10037,
2003,Prime Movers,Vehicles (#),3756,
2003,Buses > 9 seats,Vehicles (#),2989,
2003,Tow Trucks,Vehicles (#),110,
2003,Fire Appliances,Vehicles (#),213,
2003,Trucks with Machinery Mounted,Vehicles (#),135,
2003,Other Non Freight Carrying Trucks,Vehicles (#),34,
2004,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),7077,
2004,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),13575,
2004,Prime Movers,Vehicles (#),4438,
2004,Buses > 9 seats,Vehicles (#),2860,
2004,Tow Trucks,Vehicles (#),122,
2004,Fire Appliances,Vehicles (#),327,
2004,Trucks with Machinery Mounted,Vehicles (#),217,
2004,Other Non Freight Carrying Trucks,Vehicles (#),44,
2005,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),7954,
2005,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),13833,
2005,Prime Movers,Vehicles (#),4776,
2005,Buses > 9 seats,Vehicles (#),4081,
2005,Tow Trucks,Vehicles (#),135,
2005,Fire Appliances,Vehicles (#),277,
2005,Trucks with Machinery Mounted,Vehicles (#),326,
2005,Other Non Freight Carrying Trucks,Vehicles (#),68,
2006,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),6784,
2006,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),15016,
2006,Prime Movers,Vehicles (#),4631,
2006,Buses > 9 seats,Vehicles (#),4551,
2006,Tow Trucks,Vehicles (#),132,
2006,Fire Appliances,Vehicles (#),266,
2006,Trucks with Machinery Mounted,Vehicles (#),432,
2006,Other Non Freight Carrying Trucks,Vehicles (#),72,
2007,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),8148,
2007,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),20657,
2007,Prime Movers,Vehicles (#),8144,
2007,Buses > 9 seats,Vehicles (#),4877,
2007,Tow Trucks,Vehicles (#),160,
2007,Fire Appliances,Vehicles (#),299,
2007,Trucks with Machinery Mounted,Vehicles (#),497,
2007,Other Non Freight Carrying Trucks,Vehicles (#),63,
2008,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),8446,
2008,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),14475,
2008,Prime Movers,Vehicles (#),4136,
2008,Buses > 9 seats,Vehicles (#),6495,
2008,Tow Trucks,Vehicles (#),155,
2008,Fire Appliances,Vehicles (#),266,
2008,Trucks with Machinery Mounted,Vehicles (#),271,
2008,Other Non Freight Carrying Trucks,Vehicles (#),49,
2009,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),6260,
2009,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),12582,
2009,Prime Movers,Vehicles (#),3141,
2009,Buses > 9 seats,Vehicles (#),4798,
2009,Tow Trucks,Vehicles (#),118,
2009,Fire Appliances,Vehicles (#),269,
2009,Trucks with Machinery Mounted,Vehicles (#),227,
2009,Other Non Freight Carrying Trucks,Vehicles (#),43,
2010,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),9099,
2010,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),15187,
2010,Prime Movers,Vehicles (#),5734,
2010,Buses > 9 seats,Vehicles (#),5552,
2010,Tow Trucks,Vehicles (#),123,
2010,Fire Appliances,Vehicles (#),305,
2010,Trucks with Machinery Mounted,Vehicles (#),320,
2010,Other Non Freight Carrying Trucks,Vehicles (#),56,
2011,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),6254,
2011,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),9741,
2011,Prime Movers,Vehicles (#),3428,
2011,Buses > 9 seats,Vehicles (#),5757,
2011,Tow Trucks,Vehicles (#),101,
2011,Fire Appliances,Vehicles (#),157,
2011,Trucks with Machinery Mounted,Vehicles (#),290,
2011,Other Non Freight Carrying Trucks,Vehicles (#),26,
2012,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),8099,
2012,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),13468,
2012,Prime Movers,Vehicles (#),5931,
2012,Buses > 9 seats,Vehicles (#),5308,
2012,Tow Trucks,Vehicles (#),96,
2012,Fire Appliances,Vehicles (#),292,
2012,Trucks with Machinery Mounted,Vehicles (#),235,
2012,Other Non Freight Carrying Trucks,Vehicles (#),37,
2013,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),8061,
2013,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),12042,
2013,Prime Movers,Vehicles (#),6538,
2013,Buses > 9 seats,Vehicles (#),4496,
2013,Tow Trucks,Vehicles (#),92,
2013,Fire Appliances,Vehicles (#),235,
2013,Trucks with Machinery Mounted,Vehicles (#),240,
2013,Other Non Freight Carrying Trucks,Vehicles (#),36,
2014,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),8546,
2014,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),12254,
2014,Prime Movers,Vehicles (#),5945,
2014,Buses > 9 seats,Vehicles (#),4973,
2014,Tow Trucks,Vehicles (#),112,
2014,Fire Appliances,Vehicles (#),203,
2014,Trucks with Machinery Mounted,Vehicles (#),262,
2014,Other Non Freight Carrying Trucks,Vehicles (#),34,
2015,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),8248,
2015,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),10540,
2015,Prime Movers,Vehicles (#),4423,
2015,Buses > 9 seats,Vehicles (#),4481,
2015,Tow Trucks,Vehicles (#),101,
2015,Fire Appliances,Vehicles (#),139,
2015,Trucks with Machinery Mounted,Vehicles (#),113,
2015,Other Non Freight Carrying Trucks,Vehicles (#),43,
2016,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),123,
2016,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),47,
2016,Prime Movers,Vehicles (#),64,
2016,Buses > 9 seats,Vehicles (#),128,
2016,Tow Trucks,Vehicles (#),0,
2016,Fire Appliances,Vehicles (#),0,
2016,Trucks with Machinery Mounted,Vehicles (#),0,
2016,Other Non Freight Carrying Trucks,Vehicles (#),0,
2017,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),0,
2017,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),0,
2017,Prime Movers,Vehicles (#),0,
2017,Buses > 9 seats,Vehicles (#),0,
2017,Tow Trucks,Vehicles (#),0,
2017,Fire Appliances,Vehicles (#),0,
2017,Trucks with Machinery Mounted,Vehicles (#),0,
2017,Other Non Freight Carrying Trucks,Vehicles (#),0,
2018,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),0,
2018,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),0,
2018,Prime Movers,Vehicles (#),0,
2018,Buses > 9 seats,Vehicles (#),0,
2018,Tow Trucks,Vehicles (#),0,
2018,Fire Appliances,Vehicles (#),0,
2018,Trucks with Machinery Mounted,Vehicles (#),0,
2018,Other Non Freight Carrying Trucks,Vehicles (#),0,
2019,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),0,
2019,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),0,
2019,Prime Movers,Vehicles (#),0,
2019,Buses > 9 seats,Vehicles (#),0,
2019,Tow Trucks,Vehicles (#),0,
2019,Fire Appliances,Vehicles (#),0,
2019,Trucks with Machinery Mounted,Vehicles (#),0,
2019,Other Non Freight Carrying Trucks,Vehicles (#),0,
2020,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),0,
2020,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),0,
2020,Prime Movers,Vehicles (#),0,
2020,Buses > 9 seats,Vehicles (#),0,
2020,Tow Trucks,Vehicles (#),0,
2020,Fire Appliances,Vehicles (#),0,
2020,Trucks with Machinery Mounted,Vehicles (#),0,
2020,Other Non Freight Carrying Trucks,Vehicles (#),0,
2021,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),0,
2021,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),0,
2021,Prime Movers,Vehicles (#),0,
2021,Buses > 9 seats,Vehicles (#),0,
2021,Tow Trucks,Vehicles (#),0,
2021,Fire Appliances,Vehicles (#),0,
2021,Trucks with Machinery Mounted,Vehicles (#),0,
2021,Other Non Freight Carrying Trucks,Vehicles (#),0,
Not stated,Light Rigid Trucks up to 4.5t GVM,Vehicles (#),383,
Not stated,Heavy Rigid Trucks > 4.5t GVM,Vehicles (#),385,
Not stated,Prime Movers,Vehicles (#),46,
Not stated,Buses > 9 seats,Vehicles (#),19,
Not stated,Tow Trucks,Vehicles (#),7,
Not stated,Fire Appliances,Vehicles (#),3,
Not stated,Trucks with Machinery Mounted,Vehicles (#),12,
